request,Candidate:token,Candidate:id,Candidate,Candidate_Entity:token,Candidate_Entity:id,Candidate_Entity,Election_Status:token,Election_Status:id,Election_Status,Status_of_Candidate:token,Status_of_Candidate:id,Status_of_Candidate,Specific_Party:token,Specific_Party:id,Specific_Party,General_Party:token,General_Party:id,General_Party,Election_Jurisdiction:token,Election_Jurisdiction:id,Election_Jurisdiction,Election_Year:token,Election_Year:id,Election_Year,Election_Type:token,Election_Type:id,Election_Type,Office_Sought:token,Office_Sought:id,Office_Sought,Incumbency_Status:token,Incumbency_Status:id,Incumbency_Status,General_Office:token,General_Office:id,General_Office,#_of_Records,Total_$
dt=1&s=WI&y=2012&c-exi=1&c-r-ot=H&c-t-id=134425&c-r-ot=H,c-t-id,134425,"VOS, ROBIN J",c-t-eid,3217195,"VOS, ROBIN J",c-t-ftsts,Won-General,Won-General,c-t-sts,1,Won,c-t-pt,139,REPUBLICAN,c-t-p,2,Republican,s,WI,WI,y,2012,2012,c-r-t,1,Standard,c-r-osid,8709,"ASSEMBLY DISTRICT 063",c-t-ico,I,Incumbent,c-r-ot,H,"State House/Assembly",1878,199921.63
dt=1&s=WI&y=2012&c-exi=1&c-r-ot=H&c-t-id=134383&c-r-ot=H,c-t-id,134383,"DOYLE, STEVE",c-t-eid,6513549,"DOYLE, STEVE",c-t-ftsts,Won-General,Won-General,c-t-sts,1,Won,c-t-pt,33,DEMOCRATIC,c-t-p,1,Democratic,s,WI,WI,y,2012,2012,c-r-t,1,Standard,c-r-osid,8740,"ASSEMBLY DISTRICT 094",c-t-ico,I,Incumbent,c-r-ot,H,"State House/Assembly",3010,189995.98
dt=1&s=WI&y=2012&c-exi=1&c-r-ot=H&c-t-id=134403&c-r-ot=H,c-t-id,134403,"MARKLEIN, HOWARD",c-t-eid,2928671,"MARKLEIN, HOWARD",c-t-ftsts,Won-General,Won-General,c-t-sts,1,Won,c-t-pt,139,REPUBLICAN,c-t-p,2,Republican,s,WI,WI,y,2012,2012,c-r-t,1,Standard,c-r-osid,8697,"ASSEMBLY DISTRICT 051",c-t-ico,I,Incumbent,c-r-ot,H,"State House/Assembly",1201,166237.46
dt=1&s=WI&y=2012&c-exi=1&c-r-ot=H&c-t-id=134421&c-r-ot=H,c-t-id,134421,"SUDER, SCOTT",c-t-eid,13009631,"SUDER, SCOTT",c-t-ftsts,Won-General,Won-General,c-t-sts,1,Won,c-t-pt,139,REPUBLICAN,c-t-p,2,Republican,s,WI,WI,y,2012,2012,c-r-t,1,Standard,c-r-osid,8715,"ASSEMBLY DISTRICT 069",c-t-ico,I,Incumbent,c-r-ot,H,"State House/Assembly",1036,164097.86
dt=1&s=WI&y=2012&c-exi=1&c-r-ot=H&c-t-id=134412&c-r-ot=H,c-t-id,134412,"PETRYK, WARREN",c-t-eid,6696468,"PETRYK, WARREN",c-t-ftsts,Won-General,Won-General,c-t-sts,1,Won,c-t-pt,139,REPUBLICAN,c-t-p,2,Republican,s,WI,WI,y,2012,2012,c-r-t,1,Standard,c-r-osid,8739,"ASSEMBLY DISTRICT 093",c-t-ico,I,Incumbent,c-r-ot,H,"State House/Assembly",1209,163407.21
dt=1&s=WI&y=2012&c-exi=1&c-r-ot=H&c-t-id=136804&c-r-ot=H,c-t-id,136804,"FELZKOWSKI, MARY J",c-t-eid,13736017,"FELZKOWSKI, MARY J",c-t-ftsts,Won-General,Won-General,c-t-sts,1,Won,c-t-pt,139,REPUBLICAN,c-t-p,2,Republican,s,WI,WI,y,2012,2012,c-r-t,1,Standard,c-r-osid,8681,"ASSEMBLY DISTRICT 035",c-t-ico,O,Open,c-r-ot,H,"State House/Assembly",799,162265.50
dt=1&s=WI&y=2012&c-exi=1&c-r-ot=H&c-t-id=74742&c-r-ot=H,c-t-id,74742,"VANDERMEER, NANCY LYNN",c-t-eid,3168880,"VANDERMEER, NANCY LYNN",c-t-ftsts,Lost-General,Lost-General,c-t-sts,2,Lost,c-t-pt,139,REPUBLICAN,c-t-p,2,Republican,s,WI,WI,y,2012,2012,c-r-t,1,Standard,c-r-osid,8716,"ASSEMBLY DISTRICT 070",c-t-ico,C,Challenger,c-r-ot,H,"State House/Assembly",731,155391.00
dt=1&s=WI&y=2012&c-exi=1&c-r-ot=H&c-t-id=74738&c-r-ot=H,c-t-id,74738,"SNYDER, PATRICK J",c-t-eid,3030079,"SNYDER, PATRICK J",c-t-ftsts,Lost-General,Lost-General,c-t-sts,2,Lost,c-t-pt,139,REPUBLICAN,c-t-p,2,Republican,s,WI,WI,y,2012,2012,c-r-t,1,Standard,c-r-osid,8731,"ASSEMBLY DISTRICT 085",c-t-ico,O,Open,c-r-ot,H,"State House/Assembly",943,152170.58
dt=1&s=WI&y=2012&c-exi=1&c-r-ot=H&c-t-id=136798&c-r-ot=H,c-t-id,136798,"KAPENGA, CHRIS L",c-t-eid,3189607,"KAPENGA, CHRIS L",c-t-ftsts,Won-General,Won-General,c-t-sts,1,Won,c-t-pt,139,REPUBLICAN,c-t-p,2,Republican,s,WI,WI,y,2012,2012,c-r-t,1,Standard,c-r-osid,8745,"ASSEMBLY DISTRICT 099",c-t-ico,I,Incumbent,c-r-ot,H,"State House/Assembly",494,141609.67
dt=1&s=WI&y=2012&c-exi=1&c-r-ot=H&c-t-id=71582&c-r-ot=H,c-t-id,71582,"RIVARD, ROGER",c-t-eid,2941232,"RIVARD, ROGER",c-t-ftsts,Lost-General,Lost-General,c-t-sts,2,Lost,c-t-pt,139,REPUBLICAN,c-t-p,2,Republican,s,WI,WI,y,2012,2012,c-r-t,1,Standard,c-r-osid,8721,"ASSEMBLY DISTRICT 075",c-t-ico,I,Incumbent,c-r-ot,H,"State House/Assembly",976,131157.65
dt=1&s=WI&y=2012&c-exi=1&c-r-ot=H&c-t-id=134377&c-r-ot=H,c-t-id,134377,"BERNIER, KATHLEEN M (KATHY)",c-t-eid,3778948,"BERNIER, KATHLEEN M (KATHY)",c-t-ftsts,Won-General,Won-General,c-t-sts,1,Won,c-t-pt,139,REPUBLICAN,c-t-p,2,Republican,s,WI,WI,y,2012,2012,c-r-t,1,Standard,c-r-osid,8714,"ASSEMBLY DISTRICT 068",c-t-ico,I,Incumbent,c-r-ot,H,"State House/Assembly",1107,129683.36
dt=1&s=WI&y=2012&c-exi=1&c-r-ot=H&c-t-id=134399&c-r-ot=H,c-t-id,134399,"KRUG, SCOTT S",c-t-eid,4349896,"KRUG, SCOTT S",c-t-ftsts,Won-General,Won-General,c-t-sts,1,Won,c-t-pt,139,REPUBLICAN,c-t-p,2,Republican,s,WI,WI,y,2012,2012,c-r-t,1,Standard,c-r-osid,8718,"ASSEMBLY DISTRICT 072",c-t-ico,I,Incumbent,c-r-ot,H,"State House/Assembly",799,126998.50
dt=1&s=WI&y=2012&c-exi=1&c-r-ot=H&c-t-id=134408&c-r-ot=H,c-t-id,134408,"NYGREN, JOHN",c-t-eid,3006801,"NYGREN, JOHN",c-t-ftsts,Won-General,Won-General,c-t-sts,1,Won,c-t-pt,139,REPUBLICAN,c-t-p,2,Republican,s,WI,WI,y,2012,2012,c-r-t,1,Standard,c-r-osid,8735,"ASSEMBLY DISTRICT 089",c-t-ico,I,Incumbent,c-r-ot,H,"State House/Assembly",943,122195.05
dt=1&s=WI&y=2012&c-exi=1&c-r-ot=H&c-t-id=134385&c-r-ot=H,c-t-id,134385,"FARROW, PAUL F",c-t-eid,2930169,"FARROW, PAUL F",c-t-ftsts,Won-General,Won-General,c-t-sts,1,Won,c-t-pt,139,REPUBLICAN,c-t-p,2,Republican,s,WI,WI,y,2012,2012,c-r-t,1,Standard,c-r-osid,8744,"ASSEMBLY DISTRICT 098",c-t-ico,I,Incumbent,c-r-ot,H,"State House/Assembly",577,108665.86
dt=1&s=WI&y=2012&c-exi=1&c-r-ot=H&c-t-id=134420&c-r-ot=H,c-t-id,134420,"STROEBEL JR, S DUANE (DUEY)",c-t-eid,3034949,"STROEBEL JR, S DUANE (DUEY)",c-t-ftsts,Won-General,Won-General,c-t-sts,1,Won,c-t-pt,139,REPUBLICAN,c-t-p,2,Republican,s,WI,WI,y,2012,2012,c-r-t,1,Standard,c-r-osid,8706,"ASSEMBLY DISTRICT 060",c-t-ico,I,Incumbent,c-r-ot,H,"State House/Assembly",305,96105.27
dt=1&s=WI&y=2012&c-exi=1&c-r-ot=H&c-t-id=134424&c-r-ot=H,c-t-id,134424,"TRANEL, TRAVIS",c-t-eid,2927947,"TRANEL, TRAVIS",c-t-ftsts,Won-General,Won-General,c-t-sts,1,Won,c-t-pt,139,REPUBLICAN,c-t-p,2,Republican,s,WI,WI,y,2012,2012,c-r-t,1,Standard,c-r-osid,8695,"ASSEMBLY DISTRICT 049",c-t-ico,I,Incumbent,c-r-ot,H,"State House/Assembly",820,91462.00
dt=1&s=WI&y=2012&c-exi=1&c-r-ot=H&c-t-id=134384&c-r-ot=H,c-t-id,134384,"ENDSLEY, MICHAEL",c-t-eid,3197486,"ENDSLEY, MICHAEL",c-t-ftsts,Won-General,Won-General,c-t-sts,1,Won,c-t-pt,139,REPUBLICAN,c-t-p,2,Republican,s,WI,WI,y,2012,2012,c-r-t,1,Standard,c-r-osid,8672,"ASSEMBLY DISTRICT 026",c-t-ico,I,Incumbent,c-r-ot,H,"State House/Assembly",504,91270.97
dt=1&s=WI&y=2012&c-exi=1&c-r-ot=H&c-t-id=71581&c-r-ot=H,c-t-id,71581,"KNILANS, JOE",c-t-eid,6696271,"KNILANS, JOE",c-t-ftsts,Lost-General,Lost-General,c-t-sts,2,Lost,c-t-pt,139,REPUBLICAN,c-t-p,2,Republican,s,WI,WI,y,2012,2012,c-r-t,1,Standard,c-r-osid,8690,"ASSEMBLY DISTRICT 044",c-t-ico,I,Incumbent,c-r-ot,H,"State House/Assembly",662,85473.78
dt=1&s=WI&y=2012&c-exi=1&c-r-ot=H&c-t-id=71583&c-r-ot=H,c-t-id,71583,"WYNN, EVAN B",c-t-eid,2930633,"WYNN, EVAN B",c-t-ftsts,Lost-General,Lost-General,c-t-sts,2,Lost,c-t-pt,139,REPUBLICAN,c-t-p,2,Republican,s,WI,WI,y,2012,2012,c-r-t,1,Standard,c-r-osid,8689,"ASSEMBLY DISTRICT 043",c-t-ico,I,Incumbent,c-r-ot,H,"State House/Assembly",757,82661.89
dt=1&s=WI&y=2012&c-exi=1&c-r-ot=H&c-t-id=136812&c-r-ot=H,c-t-id,136812,"SPIROS, JOHN",c-t-eid,13736134,"SPIROS, JOHN",c-t-ftsts,Won-General,Won-General,c-t-sts,1,Won,c-t-pt,139,REPUBLICAN,c-t-p,2,Republican,s,WI,WI,y,2012,2012,c-r-t,1,Standard,c-r-osid,8732,"ASSEMBLY DISTRICT 086",c-t-ico,O,Open,c-r-ot,H,"State House/Assembly",412,80449.12
dt=1&s=WI&y=2012&c-exi=1&c-r-ot=H&c-t-id=134382&c-r-ot=H,c-t-id,134382,"CRAIG, DAVID J (DAVE)",c-t-eid,6699010,"CRAIG, DAVID J (DAVE)",c-t-ftsts,Won-General,Won-General,c-t-sts,1,Won,c-t-pt,139,REPUBLICAN,c-t-p,2,Republican,s,WI,WI,y,2012,2012,c-r-t,1,Standard,c-r-osid,8729,"ASSEMBLY DISTRICT 083",c-t-ico,I,Incumbent,c-r-ot,H,"State House/Assembly",559,76072.76
dt=1&s=WI&y=2012&c-exi=1&c-r-ot=H&c-t-id=74700&c-r-ot=H,c-t-id,74700,"SMITH, JEFF E",c-t-eid,2882398,"SMITH, JEFF E",c-t-ftsts,Lost-General,Lost-General,c-t-sts,2,Lost,c-t-pt,33,DEMOCRATIC,c-t-p,1,Democratic,s,WI,WI,y,2012,2012,c-r-t,1,Standard,c-r-osid,8739,"ASSEMBLY DISTRICT 093",c-t-ico,C,Challenger,c-r-ot,H,"State House/Assembly",961,72524.01
dt=1&s=WI&y=2012&c-exi=1&c-r-ot=H&c-t-id=136795&c-r-ot=H,c-t-id,136795,"SMITH, STEPHEN J",c-t-eid,13736112,"SMITH, STEPHEN J",c-t-ftsts,Won-General,Won-General,c-t-sts,1,Won,c-t-pt,33,DEMOCRATIC,c-t-p,1,Democratic,s,WI,WI,y,2012,2012,c-r-t,1,Standard,c-r-osid,8721,"ASSEMBLY DISTRICT 075",c-t-ico,C,Challenger,c-r-ot,H,"State House/Assembly",1041,71982.99
dt=1&s=WI&y=2012&c-exi=1&c-r-ot=H&c-t-id=136813&c-r-ot=H,c-t-id,136813,"SWEARINGEN, ROBERT M",c-t-eid,3065787,"SWEARINGEN, ROBERT M",c-t-ftsts,Won-General,Won-General,c-t-sts,1,Won,c-t-pt,139,REPUBLICAN,c-t-p,2,Republican,s,WI,WI,y,2012,2012,c-r-t,1,Standard,c-r-osid,8680,"ASSEMBLY DISTRICT 034",c-t-ico,O,Open,c-r-ot,H,"State House/Assembly",407,71922.61
dt=1&s=WI&y=2012&c-exi=1&c-r-ot=H&c-t-id=74680&c-r-ot=H,c-t-id,74680,"MAY-GRIMM, MAUREEN THERESA",c-t-eid,3436498,"MAY-GRIMM, MAUREEN THERESA",c-t-ftsts,Lost-General,Lost-General,c-t-sts,2,Lost,c-t-pt,33,DEMOCRATIC,c-t-p,1,Democratic,s,WI,WI,y,2012,2012,c-r-t,1,Standard,c-r-osid,8697,"ASSEMBLY DISTRICT 051",c-t-ico,C,Challenger,c-r-ot,H,"State House/Assembly",881,70340.49
dt=1&s=WI&y=2012&c-exi=1&c-r-ot=H&c-t-id=74668&c-r-ot=H,c-t-id,74668,"HAQQI, SHAN",c-t-eid,2941817,"HAQQI, SHAN",c-t-ftsts,Lost-General,Lost-General,c-t-sts,2,Lost,c-t-pt,33,DEMOCRATIC,c-t-p,1,Democratic,s,WI,WI,y,2012,2012,c-r-t,1,Standard,c-r-osid,8670,"ASSEMBLY DISTRICT 024",c-t-ico,C,Challenger,c-r-ot,H,"State House/Assembly",95,69401.92
dt=1&s=WI&y=2012&c-exi=1&c-r-ot=H&c-t-id=134398&c-r-ot=H,c-t-id,134398,"KRAMER, WILLIAM",c-t-eid,2928526,"KRAMER, WILLIAM",c-t-ftsts,Won-General,Won-General,c-t-sts,1,Won,c-t-pt,139,REPUBLICAN,c-t-p,2,Republican,s,WI,WI,y,2012,2012,c-r-t,1,Standard,c-r-osid,8743,"ASSEMBLY DISTRICT 097",c-t-ico,I,Incumbent,c-r-ot,H,"State House/Assembly",434,68507.55
dt=1&s=WI&y=2012&c-exi=1&c-r-ot=H&c-t-id=134380&c-r-ot=H,c-t-id,134380,"BILLINGS, JILL E",c-t-eid,2919395,"BILLINGS, JILL E",c-t-ftsts,Won-General,Won-General,c-t-sts,1,Won,c-t-pt,33,DEMOCRATIC,c-t-p,1,Democratic,s,WI,WI,y,2012,2012,c-r-t,1,Standard,c-r-osid,8741,"ASSEMBLY DISTRICT 095",c-t-ico,I,Incumbent,c-r-ot,H,"State House/Assembly",718,67200.72
dt=1&s=WI&y=2012&c-exi=1&c-r-ot=H&c-t-id=74671&c-r-ot=H,c-t-id,74671,"JOHNSON, TOM J",c-t-eid,13736152,"JOHNSON, TOM J",c-t-ftsts,Lost-General,Lost-General,c-t-sts,2,Lost,c-t-pt,33,DEMOCRATIC,c-t-p,1,Democratic,s,WI,WI,y,2012,2012,c-r-t,1,Standard,c-r-osid,8742,"ASSEMBLY DISTRICT 096",c-t-ico,C,Challenger,c-r-ot,H,"State House/Assembly",362,66533.69
dt=1&s=WI&y=2012&c-exi=1&c-r-ot=H&c-t-id=134394&c-r-ot=H,c-t-id,134394,"KLENKE, JOHN",c-t-eid,2938912,"KLENKE, JOHN",c-t-ftsts,Won-General,Won-General,c-t-sts,1,Won,c-t-pt,139,REPUBLICAN,c-t-p,2,Republican,s,WI,WI,y,2012,2012,c-r-t,1,Standard,c-r-osid,8734,"ASSEMBLY DISTRICT 088",c-t-ico,I,Incumbent,c-r-ot,H,"State House/Assembly",508,65254.90
dt=1&s=WI&y=2012&c-exi=1&c-r-ot=H&c-t-id=134427&c-r-ot=H,c-t-id,134427,"WEININGER, CHAD",c-t-eid,3185115,"WEININGER, CHAD",c-t-ftsts,Won-General,Won-General,c-t-sts,1,Won,c-t-pt,139,REPUBLICAN,c-t-p,2,Republican,s,WI,WI,y,2012,2012,c-r-t,1,Standard,c-r-osid,8650,"ASSEMBLY DISTRICT 004",c-t-ico,I,Incumbent,c-r-ot,H,"State House/Assembly",535,64862.00
dt=1&s=WI&y=2012&c-exi=1&c-r-ot=H&c-t-id=74706&c-r-ot=H,c-t-id,74706,"VEESER, PATRICK",c-t-eid,13735935,"VEESER, PATRICK",c-t-ftsts,Lost-General,Lost-General,c-t-sts,2,Lost,c-t-pt,33,DEMOCRATIC,c-t-p,1,Democratic,s,WI,WI,y,2012,2012,c-r-t,1,Standard,c-r-osid,8647,"ASSEMBLY DISTRICT 001",c-t-ico,C,Challenger,c-r-ot,H,"State House/Assembly",760,64131.24
dt=1&s=WI&y=2012&c-exi=1&c-r-ot=H&c-t-id=136790&c-r-ot=H,c-t-id,136790,"KOLSTE, DEBRA",c-t-eid,13736036,"KOLSTE, DEBRA",c-t-ftsts,Won-General,Won-General,c-t-sts,1,Won,c-t-pt,33,DEMOCRATIC,c-t-p,1,Democratic,s,WI,WI,y,2012,2012,c-r-t,1,Standard,c-r-osid,8690,"ASSEMBLY DISTRICT 044",c-t-ico,C,Challenger,c-r-ot,H,"State House/Assembly",468,63838.75
dt=1&s=WI&y=2012&c-exi=1&c-r-ot=H&c-t-id=136809&c-r-ot=H,c-t-id,136809,"PRIDEMORE, DONALD (DON)",c-t-eid,2909546,"PRIDEMORE, DONALD (DON)",c-t-ftsts,Won-General,Won-General,c-t-sts,1,Won,c-t-pt,139,REPUBLICAN,c-t-p,2,Republican,s,WI,WI,y,2012,2012,c-r-t,1,Standard,c-r-osid,8668,"ASSEMBLY DISTRICT 022",c-t-ico,O,Open,c-r-ot,H,"State House/Assembly",110,62130.88
dt=1&s=WI&y=2012&c-exi=1&c-r-ot=H&c-t-id=136777&c-r-ot=H,c-t-id,136777,"JORGENSEN, ANDREW EARL",c-t-eid,2614555,"JORGENSEN, ANDREW EARL",c-t-ftsts,Won-General,Won-General,c-t-sts,1,Won,c-t-pt,33,DEMOCRATIC,c-t-p,1,Democratic,s,WI,WI,y,2012,2012,c-r-t,1,Standard,c-r-osid,8689,"ASSEMBLY DISTRICT 043",c-t-ico,I,Incumbent,c-r-ot,H,"State House/Assembly",745,61585.50
dt=1&s=WI&y=2012&c-exi=1&c-r-ot=H&c-t-id=136797&c-r-ot=H,c-t-id,136797,"WRIGHT, MANDY M",c-t-eid,13736130,"WRIGHT, MANDY M",c-t-ftsts,Won-General,Won-General,c-t-sts,1,Won,c-t-pt,33,DEMOCRATIC,c-t-p,1,Democratic,s,WI,WI,y,2012,2012,c-r-t,1,Standard,c-r-osid,8731,"ASSEMBLY DISTRICT 085",c-t-ico,O,Open,c-r-ot,H,"State House/Assembly",848,61448.94
dt=1&s=WI&y=2012&c-exi=1&c-r-ot=H&c-t-id=74687&c-r-ot=H,c-t-id,74687,"PLUESS, JUSTIN D",c-t-eid,13736109,"PLUESS, JUSTIN D",c-t-ftsts,Lost-General,Lost-General,c-t-sts,2,Lost,c-t-pt,33,DEMOCRATIC,c-t-p,1,Democratic,s,WI,WI,y,2012,2012,c-r-t,1,Standard,c-r-osid,8718,"ASSEMBLY DISTRICT 072",c-t-ico,C,Challenger,c-r-ot,H,"State House/Assembly",866,61183.45
dt=1&s=WI&y=2012&c-exi=1&c-r-ot=H&c-t-id=136789&c-r-ot=H,c-t-id,136789,"KAHL, ROBB",c-t-eid,13736047,"KAHL, ROBB",c-t-ftsts,Won-General,Won-General,c-t-sts,1,Won,c-t-pt,33,DEMOCRATIC,c-t-p,1,Democratic,s,WI,WI,y,2012,2012,c-r-t,1,Standard,c-r-osid,8693,"ASSEMBLY DISTRICT 047",c-t-ico,O,Open,c-r-ot,H,"State House/Assembly",541,60922.27
dt=1&s=WI&y=2012&c-exi=1&c-r-ot=H&c-t-id=136800&c-r-ot=H,c-t-id,136800,"LOUDENBECK, AMY LYNN",c-t-eid,13009573,"LOUDENBECK, AMY LYNN",c-t-ftsts,Won-General,Won-General,c-t-sts,1,Won,c-t-pt,139,REPUBLICAN,c-t-p,2,Republican,s,WI,WI,y,2012,2012,c-r-t,1,Standard,c-r-osid,8677,"ASSEMBLY DISTRICT 031",c-t-ico,I,Incumbent,c-r-ot,H,"State House/Assembly",457,60262.91
dt=1&s=WI&y=2012&c-exi=1&c-r-ot=H&c-t-id=27407&c-r-ot=H,c-t-id,27407,"KUHLE, DAVID EDWIN",c-t-eid,3698852,"KUHLE, DAVID EDWIN",c-t-ftsts,Lost-Primary,Lost-Primary,c-t-sts,2,Lost,c-t-pt,139,REPUBLICAN,c-t-p,2,Republican,s,WI,WI,y,2012,2012,c-r-t,1,Standard,c-r-osid,8695,"ASSEMBLY DISTRICT 049",c-t-ico,C,Challenger,c-r-ot,H,"State House/Assembly",68,59793.00
dt=1&s=WI&y=2012&c-exi=1&c-r-ot=H&c-t-id=136799&c-r-ot=H,c-t-id,136799,"KERKMAN, SAMANTHA",c-t-eid,2853597,"KERKMAN, SAMANTHA",c-t-ftsts,Won-General,Won-General,c-t-sts,1,Won,c-t-pt,139,REPUBLICAN,c-t-p,2,Republican,s,WI,WI,y,2012,2012,c-r-t,1,Standard,c-r-osid,8707,"ASSEMBLY DISTRICT 061",c-t-ico,I,Incumbent,c-r-ot,H,"State House/Assembly",458,57939.29
dt=1&s=WI&y=2012&c-exi=1&c-r-ot=H&c-t-id=134396&c-r-ot=H,c-t-id,134396,"KNUDSON, DEAN",c-t-eid,2928593,"KNUDSON, DEAN",c-t-ftsts,Won-General,Won-General,c-t-sts,1,Won,c-t-pt,139,REPUBLICAN,c-t-p,2,Republican,s,WI,WI,y,2012,2012,c-r-t,1,Standard,c-r-osid,8676,"ASSEMBLY DISTRICT 030",c-t-ico,I,Incumbent,c-r-ot,H,"State House/Assembly",454,57618.56
dt=1&s=WI&y=2012&c-exi=1&c-r-ot=H&c-t-id=134379&c-r-ot=H,c-t-id,134379,"BIES, GAREY",c-t-eid,2929732,"BIES, GAREY",c-t-ftsts,Won-General,Won-General,c-t-sts,1,Won,c-t-pt,139,REPUBLICAN,c-t-p,2,Republican,s,WI,WI,y,2012,2012,c-r-t,1,Standard,c-r-osid,8647,"ASSEMBLY DISTRICT 001",c-t-ico,I,Incumbent,c-r-ot,H,"State House/Assembly",458,57177.00
dt=1&s=WI&y=2012&c-exi=1&c-r-ot=H&c-t-id=134388&c-r-ot=H,c-t-id,134388,"HONADEL, MARK",c-t-eid,2938801,"HONADEL, MARK",c-t-ftsts,Won-General,Won-General,c-t-sts,1,Won,c-t-pt,139,REPUBLICAN,c-t-p,2,Republican,s,WI,WI,y,2012,2012,c-r-t,1,Standard,c-r-osid,8667,"ASSEMBLY DISTRICT 021",c-t-ico,I,Incumbent,c-r-ot,H,"State House/Assembly",567,56541.83
dt=1&s=WI&y=2012&c-exi=1&c-r-ot=H&c-t-id=136808&c-r-ot=H,c-t-id,136808,"MURPHY, DAVID J",c-t-eid,2856629,"MURPHY, DAVID J",c-t-ftsts,Won-General,Won-General,c-t-sts,1,Won,c-t-pt,139,REPUBLICAN,c-t-p,2,Republican,s,WI,WI,y,2012,2012,c-r-t,1,Standard,c-r-osid,8702,"ASSEMBLY DISTRICT 056",c-t-ico,O,Open,c-r-ot,H,"State House/Assembly",229,56165.74
dt=1&s=WI&y=2012&c-exi=1&c-r-ot=H&c-t-id=134426&c-r-ot=H,c-t-id,134426,"VRUWINK, AMY SUE",c-t-eid,13009637,"VRUWINK, AMY SUE",c-t-ftsts,Won-General,Won-General,c-t-sts,1,Won,c-t-pt,33,DEMOCRATIC,c-t-p,1,Democratic,s,WI,WI,y,2012,2012,c-r-t,1,Standard,c-r-osid,8716,"ASSEMBLY DISTRICT 070",c-t-ico,I,Incumbent,c-r-ot,H,"State House/Assembly",573,54893.26
dt=1&s=WI&y=2012&c-exi=1&c-r-ot=H&c-t-id=136814&c-r-ot=H,c-t-id,136814,"TITTL, PAUL",c-t-eid,13735995,"TITTL, PAUL",c-t-ftsts,Won-General,Won-General,c-t-sts,1,Won,c-t-pt,139,REPUBLICAN,c-t-p,2,Republican,s,WI,WI,y,2012,2012,c-r-t,1,Standard,c-r-osid,8671,"ASSEMBLY DISTRICT 025",c-t-ico,O,Open,c-r-ot,H,"State House/Assembly",302,54224.15
dt=1&s=WI&y=2012&c-exi=1&c-r-ot=H&c-t-id=74684&c-r-ot=H,c-t-id,74684,"ODEEN, DIANE",c-t-eid,13736003,"ODEEN, DIANE",c-t-ftsts,Lost-General,Lost-General,c-t-sts,2,Lost,c-t-pt,33,DEMOCRATIC,c-t-p,1,Democratic,s,WI,WI,y,2012,2012,c-r-t,1,Standard,c-r-osid,8676,"ASSEMBLY DISTRICT 030",c-t-ico,C,Challenger,c-r-ot,H,"State House/Assembly",599,53431.71
dt=1&s=WI&y=2012&c-exi=1&c-r-ot=H&c-t-id=134395&c-r-ot=H,c-t-id,134395,"KNODL, DAN",c-t-eid,2929308,"KNODL, DAN",c-t-ftsts,Won-General,Won-General,c-t-sts,1,Won,c-t-pt,139,REPUBLICAN,c-t-p,2,Republican,s,WI,WI,y,2012,2012,c-r-t,1,Standard,c-r-osid,8670,"ASSEMBLY DISTRICT 024",c-t-ico,I,Incumbent,c-r-ot,H,"State House/Assembly",482,53259.60
dt=1&s=WI&y=2012&c-exi=1&c-r-ot=H&c-t-id=136778&c-r-ot=H,c-t-id,136778,"MASON IV, CORY H",c-t-eid,2605140,"MASON IV, CORY H",c-t-ftsts,Won-General,Won-General,c-t-sts,1,Won,c-t-pt,33,DEMOCRATIC,c-t-p,1,Democratic,s,WI,WI,y,2012,2012,c-r-t,1,Standard,c-r-osid,8712,"ASSEMBLY DISTRICT 066",c-t-ico,I,Incumbent,c-r-ot,H,"State House/Assembly",931,52786.21
dt=1&s=WI&y=2012&c-exi=1&c-r-ot=H&c-t-id=134401&c-r-ot=H,c-t-id,134401,"LARSON, THOMAS L (TOM)",c-t-eid,2931401,"LARSON, THOMAS L (TOM)",c-t-ftsts,Won-General,Won-General,c-t-sts,1,Won,c-t-pt,139,REPUBLICAN,c-t-p,2,Republican,s,WI,WI,y,2012,2012,c-r-t,1,Standard,c-r-osid,8713,"ASSEMBLY DISTRICT 067",c-t-ico,I,Incumbent,c-r-ot,H,"State House/Assembly",629,52101.92
dt=1&s=WI&y=2012&c-exi=1&c-r-ot=H&c-t-id=74658&c-r-ot=H,c-t-id,74658,"BIEGING, DEB",c-t-eid,13736091,"BIEGING, DEB",c-t-ftsts,Lost-General,Lost-General,c-t-sts,2,Lost,c-t-pt,33,DEMOCRATIC,c-t-p,1,Democratic,s,WI,WI,y,2012,2012,c-r-t,1,Standard,c-r-osid,8713,"ASSEMBLY DISTRICT 067",c-t-ico,C,Challenger,c-r-ot,H,"State House/Assembly",430,52074.86
dt=1&s=WI&y=2012&c-exi=1&c-r-ot=H&c-t-id=74674&c-r-ot=H,c-t-id,74674,"KOTH, KEVIN",c-t-eid,13736015,"KOTH, KEVIN",c-t-ftsts,Lost-General,Lost-General,c-t-sts,2,Lost,c-t-pt,33,DEMOCRATIC,c-t-p,1,Democratic,s,WI,WI,y,2012,2012,c-r-t,1,Standard,c-r-osid,8681,"ASSEMBLY DISTRICT 035",c-t-ico,O,Open,c-r-ot,H,"State House/Assembly",579,51727.04
